Time,Outdoor Temperature(℃),Outdoor Feels Like(℃),Outdoor Dew Point(℃),Outdoor Humidity(%),Indoor Temperature(℃),Indoor Humidity(%),Solar(W/m2),UVI,Rainfall Rainfall Rain Rate(mm/hr),Rainfall Rainfall Daily(mm),Rainfall Rainfall Event(mm),Rainfall Rainfall Hourly(mm),Rainfall Rainfall Weekly(mm),Rainfall Rainfall Monthly(mm),Rainfall Rainfall Yearly(mm),Wind Speed(km/h),Wind Gust(km/h),Wind Direction(º),Pressure Relative(hPa),Pressure Absolute(hPa)
2021-07-31 02:10,7.8,7.8,1.3,64,15.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,73,1021.6,1022.5
2021-07-31 02:15,7.7,7.7,1.4,65,15.6,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.7,5.5,50,1021.7,1022.6
2021-07-31 02:20,7.7,7.7,1.5,65,15.4,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,5.5,58,1021.6,1022.5
2021-07-31 02:25,7.6,7.6,1.4,65,15.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,3.5,94,1021.8,1022.7
2021-07-31 02:30,7.5,7.5,1.3,65,15.2,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.1,5.5,74,1021.8,1022.7
2021-07-31 02:35,7.4,7.4,1.3,66,15.0,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,5.5,112,1021.7,1022.6
2021-07-31 02:40,7.3,7.3,1.4,66,14.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.1,7.2,101,1021.9,1022.8
2021-07-31 02:45,7.3,7.3,1.4,67,14.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,3.5,128,1021.9,1022.8
2021-07-31 02:50,7.0,7.0,1.5,68,14.7,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.9,3.5,98,1022.0,1022.9
2021-07-31 02:55,6.8,6.8,1.8,70,14.5,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.7,1.8,140,1021.9,1022.8
2021-07-31 03:00,6.6,6.6,1.7,71,14.4,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,169,1021.9,1022.9
2021-07-31 03:05,6.3,6.3,1.5,72,14.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.6,1.8,149,1022.1,1023.0
2021-07-31 03:10,6.1,6.1,1.4,72,14.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,146,1022.0,1022.9
2021-07-31 03:15,5.9,5.9,1.3,72,14.2,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.0,0.0,0,1022.1,1023.0
2021-07-31 03:20,5.8,5.8,1.3,73,14.1,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,161,1022.0,1022.9
2021-07-31 03:25,5.8,5.8,1.3,73,13.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.3,1.8,148,1022.0,1022.9
2021-07-31 03:30,5.7,5.7,1.4,74,13.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,151,1022.1,1023.0
2021-07-31 03:35,5.7,5.7,1.4,74,13.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,169,1022.1,1023.0
2021-07-31 03:40,5.6,5.6,1.4,74,13.7,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,174,1022.2,1023.1
2021-07-31 03:45,5.5,5.5,1.4,75,13.7,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.6,1.8,168,1022.3,1023.2
2021-07-31 03:50,5.5,5.5,1.5,75,13.6,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,169,1022.2,1023.1
2021-07-31 03:55,5.4,5.4,1.6,77,13.5,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,163,1022.3,1023.2
2021-07-31 04:00,5.3,5.3,1.6,77,13.5,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,167,1022.5,1023.4
2021-07-31 04:05,5.2,5.2,1.7,78,13.4,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,174,1022.3,1023.2
2021-07-31 04:10,5.1,5.1,1.6,78,13.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,164,1022.2,1023.1
2021-07-31 04:15,5.1,5.1,1.7,79,13.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.3,1.8,169,1022.3,1023.2
2021-07-31 04:20,5.0,5.0,1.7,79,13.2,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,159,1022.3,1023.2
2021-07-31 04:25,5.0,5.0,1.6,79,13.1,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,167,1022.3,1023.2
2021-07-31 04:30,4.9,4.9,1.6,79,13.1,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,159,1022.4,1023.3
2021-07-31 04:35,4.9,4.9,1.6,79,13.0,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,171,1022.4,1023.3
2021-07-31 04:40,4.8,4.8,1.4,79,12.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,162,1022.5,1023.4
2021-07-31 04:45,4.8,4.8,1.7,80,12.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.6,1.8,165,1022.4,1023.4
2021-07-31 04:50,4.7,4.7,1.7,81,12.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.7,1.8,167,1022.6,1023.5
2021-07-31 04:55,4.7,4.7,1.8,82,12.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,161,1022.8,1023.7
2021-07-31 05:00,4.5,4.5,1.9,83,12.7,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.8,3.5,160,1022.8,1023.7
2021-07-31 05:05,4.5,4.5,2.0,84,12.7,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,1.8,151,1022.8,1023.7
2021-07-31 05:10,4.4,4.4,2.1,85,12.6,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,1.8,164,1022.7,1023.6
2021-07-31 05:15,4.3,4.3,2.0,85,12.5,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.8,1.8,157,1022.8,1023.7
2021-07-31 05:20,4.2,4.2,1.8,84,12.5,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,3.5,153,1022.8,1023.7
2021-07-31 05:25,4.1,4.1,1.7,84,12.4,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.4,3.5,150,1022.8,1023.7
2021-07-31 05:30,4.1,4.1,1.9,86,12.4,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.9,3.5,146,1023.0,1023.9
2021-07-31 05:35,3.9,3.9,2.0,87,12.3,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,3.5,152,1023.0,1023.9
2021-07-31 05:40,3.9,3.9,1.9,87,12.3,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,1.8,153,1023.2,1024.1
2021-07-31 05:45,3.9,3.9,1.9,87,12.2,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,1.8,162,1023.3,1024.2
2021-07-31 05:50,3.9,3.9,1.9,87,12.2,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,157,1023.3,1024.1
2021-07-31 05:55,3.9,3.9,1.9,87,12.1,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,1.8,159,1023.5,1024.4
2021-07-31 06:00,3.7,3.7,1.8,87,12.1,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,168,1023.3,1024.2
2021-07-31 06:05,3.6,3.6,1.8,88,12.0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.7,1.8,166,1023.3,1024.2
2021-07-31 06:10,3.6,3.6,1.8,88,12.0,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,163,1023.4,1024.3
2021-07-31 06:15,3.6,3.6,1.8,88,11.9,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,172,1023.6,1024.5
2021-07-31 06:20,3.6,3.6,1.8,88,11.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.2,1.8,170,1023.6,1024.5
2021-07-31 06:25,3.6,3.6,1.8,88,11.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,163,1023.7,1024.6
2021-07-31 06:30,3.6,3.6,1.8,88,11.8,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,158,1023.7,1024.6
2021-07-31 06:35,3.6,3.6,1.8,88,11.7,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,163,1023.8,1024.7
2021-07-31 06:40,3.5,3.5,1.7,88,11.7,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,170,1023.9,1024.8
2021-07-31 06:45,3.4,3.4,1.6,88,11.6,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.0,0.0,0,1024.0,1024.9
2021-07-31 06:50,3.3,3.3,1.5,88,11.6,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,3.5,162,1024.0,1024.9
2021-07-31 06:55,3.4,3.4,1.5,87,11.8,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.1,3.5,151,1024.1,1025.0
2021-07-31 07:00,3.4,3.4,1.5,87,12.0,79,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,154,1024.2,1025.1
2021-07-31 07:05,3.5,3.5,1.6,87,12.2,79,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.7,1.8,158,1024.1,1025.1
2021-07-31 07:10,3.5,3.5,1.7,88,12.3,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.7,1.8,157,1024.2,1025.1
2021-07-31 07:15,3.4,3.4,1.6,88,12.3,78,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.0,0.0,0,1024.3,1025.2
2021-07-31 07:20,3.4,3.4,1.6,88,12.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.3,1.8,149,1024.4,1025.3
2021-07-31 07:25,3.5,3.5,1.7,88,12.3,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,162,1024.3,1025.3
2021-07-31 07:30,3.5,3.5,1.7,88,12.2,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,1.8,159,1024.5,1025.4
2021-07-31 07:35,3.4,3.4,1.6,88,12.0,77,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,155,1024.6,1025.5
2021-07-31 07:40,3.3,3.3,1.5,88,11.8,76,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.6,1.8,150,1024.6,1025.5
2021-07-31 07:45,3.3,3.3,1.5,88,11.8,76,0.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,1.8,161,1024.7,1025.6
2021-07-31 07:50,3.2,3.2,1.5,89,11.6,76,1.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,189,1025.0,1025.9
2021-07-31 07:55,3.1,3.1,1.3,88,11.5,76,3.8,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,163,1025.2,1026.1
2021-07-31 08:00,3.1,3.1,1.3,88,11.4,76,6.0,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.0,0.0,0,1025.2,1026.1
2021-07-31 08:05,3.1,3.1,1.3,88,11.5,76,8.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,154,1025.3,1026.2
2021-07-31 08:10,3.2,3.2,1.4,88,11.4,76,11.6,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,155,1025.2,1026.1
2021-07-31 08:15,3.3,3.3,1.5,88,11.3,76,14.3,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,3.5,150,1025.3,1026.2
2021-07-31 08:20,3.4,3.4,1.7,88,11.2,76,17.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,163,1025.4,1026.3
2021-07-31 08:25,3.6,3.6,1.8,88,11.1,75,19.9,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.0,0.0,0,1025.4,1026.3
2021-07-31 08:30,3.8,3.8,1.6,86,11.1,75,30.7,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,149,1025.3,1026.2
2021-07-31 08:35,4.1,4.1,1.5,83,11.0,75,37.7,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.6,3.5,149,1025.6,1026.5
2021-07-31 08:40,4.5,4.5,1.6,81,10.9,75,43.8,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,3.5,139,1025.6,1026.5
2021-07-31 08:45,5.0,5.0,1.7,80,10.8,75,47.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.8,3.5,148,1025.7,1026.6
2021-07-31 08:50,4.8,4.8,1.8,81,10.8,75,60.2,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.0,3.5,148,1025.7,1026.5
2021-07-31 08:55,4.7,4.7,1.7,81,10.7,75,68.5,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,3.5,149,1025.6,1026.5
2021-07-31 09:00,4.9,4.9,1.7,80,10.6,75,77.6,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.2,5.5,158,1025.7,1026.6
2021-07-31 09:05,5.4,5.4,1.8,78,10.6,75,87.6,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.2,5.5,161,1025.7,1026.5
2021-07-31 09:10,6.0,6.0,2.0,75,10.6,75,94.9,0,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,151,1025.6,1026.5
2021-07-31 09:15,6.5,6.5,2.0,73,10.5,76,103.6,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.5,1.8,131,1025.7,1026.6
2021-07-31 09:20,6.8,6.8,2.0,71,10.5,76,117.4,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,150,1025.8,1026.7
2021-07-31 09:25,7.1,7.1,2.0,70,10.5,77,120.1,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.6,3.5,126,1025.8,1026.7
2021-07-31 09:30,7.3,7.3,2.1,69,10.4,77,144.4,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.3,3.5,55,1025.9,1026.8
2021-07-31 09:35,7.6,7.6,2.2,69,10.4,77,160.5,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.5,3.5,128,1025.9,1026.8
2021-07-31 09:40,7.8,7.8,2.4,69,10.4,78,176.9,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.0,3.5,140,1026.1,1027.0
2021-07-31 09:45,8.1,8.1,2.5,68,10.4,77,178.2,1,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.9,1.8,128,1026.1,1027.0
2021-07-31 09:50,8.5,8.5,2.7,67,10.3,77,217.8,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.3,5.5,101,1026.1,1027.0
2021-07-31 09:55,8.9,8.9,3.0,67,10.3,77,223.8,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.8,1.8,143,1026.1,1027.0
2021-07-31 10:00,9.5,9.5,3.2,65,10.3,77,224.6,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,114,1026.3,1027.2
2021-07-31 10:05,9.9,9.9,3.2,63,10.3,77,245.9,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.1,1.8,144,1026.4,1027.3
2021-07-31 10:10,10.2,10.2,2.9,61,10.2,77,279.8,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.4,1.8,135,1026.4,1027.3
2021-07-31 10:15,10.7,10.7,3.0,59,10.2,77,269.4,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,0.8,1.8,130,1026.5,1027.4
2021-07-31 10:20,11.0,11.0,2.9,58,10.2,77,294.1,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,1.7,5.5,74,1026.5,1027.4
2021-07-31 10:25,10.7,10.7,2.7,58,10.2,77,314.4,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,5.5,71,1026.6,1027.5
2021-07-31 10:30,10.6,10.6,2.7,58,10.2,77,294.9,2,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.7,5.5,77,1026.7,1027.6
2021-07-31 10:35,10.8,10.8,2.7,57,10.2,77,311.0,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.3,3.5,68,1026.7,1027.6
2021-07-31 10:40,11.5,11.5,3.0,56,10.2,77,364.3,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,5.5,67,1026.6,1027.5
2021-07-31 10:45,11.5,11.5,2.9,55,10.2,77,364.8,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.8,3.5,50,1026.7,1027.6
2021-07-31 10:50,11.8,11.8,3.2,56,10.2,77,358.7,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,56,1026.8,1027.7
2021-07-31 10:55,12.0,12.0,3.2,55,10.2,77,384.2,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.7,5.5,48,1026.7,1027.6
2021-07-31 11:00,12.2,12.2,3.3,55,10.2,77,399.1,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,7.2,114,1026.8,1027.7
2021-07-31 11:05,12.5,12.5,3.4,54,10.2,77,384.2,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.3,5.5,35,1026.8,1027.7
2021-07-31 11:10,12.6,12.6,3.3,53,10.2,77,405.2,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,7.2,114,1026.7,1027.6
2021-07-31 11:15,13.0,13.0,3.4,52,10.2,77,429.9,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,3.5,53,1026.8,1027.7
2021-07-31 11:20,13.5,13.5,3.3,50,10.2,77,442.5,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.1,3.5,43,1026.6,1027.5
2021-07-31 11:25,13.8,13.8,3.2,49,10.2,77,438.9,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.1,5.5,142,1026.8,1027.7
2021-07-31 11:30,14.1,14.1,3.2,48,10.3,77,408.6,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.6,5.5,132,1026.6,1027.6
2021-07-31 11:35,14.0,14.0,3.0,47,10.3,77,348.8,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.1,5.5,335,1026.7,1027.6
2021-07-31 11:40,14.3,14.3,3.1,47,10.3,77,379.5,3,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.2,7.2,345,1026.8,1027.8
2021-07-31 11:45,14.3,14.3,2.9,46,10.4,77,437.7,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.2,11.1,316,1026.7,1027.6
2021-07-31 11:50,14.5,14.5,2.9,46,10.4,77,447.6,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.4,11.1,2,1026.7,1027.7
2021-07-31 11:55,14.4,14.4,2.8,46,10.4,77,463.3,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,6.0,13.0,337,1026.7,1027.7
2021-07-31 12:00,14.7,14.7,3.0,45,10.5,76,475.9,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.8,9.3,326,1026.7,1027.6
2021-07-31 12:05,15.0,15.0,3.3,45,10.5,76,475.4,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.5,7.2,316,1026.7,1027.6
2021-07-31 12:10,15.1,15.1,3.2,45,10.6,76,465.9,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.5,5.5,92,1026.8,1027.7
2021-07-31 12:15,15.7,15.7,3.5,44,10.7,76,448.5,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.8,9.3,326,1026.6,1027.5
2021-07-31 12:20,15.5,15.5,3.4,44,10.7,76,474.1,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.5,9.3,348,1026.5,1027.5
2021-07-31 12:25,15.8,15.8,3.5,44,10.8,76,472.0,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.3,9.3,357,1026.5,1027.4
2021-07-31 12:30,16.2,16.2,3.6,43,10.8,77,456.8,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.3,13.0,26,1026.5,1027.4
2021-07-31 12:35,16.4,16.4,3.7,43,10.9,76,499.2,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.2,7.2,310,1026.5,1027.4
2021-07-31 12:40,16.6,16.6,3.9,43,11.0,76,503.6,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.1,11.1,291,1026.4,1027.3
2021-07-31 12:45,17.0,17.0,3.8,41,11.0,76,495.0,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.7,11.1,15,1026.4,1027.4
2021-07-31 12:50,16.8,16.8,3.6,41,11.1,76,491.1,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,3.7,13.0,280,1026.2,1027.1
2021-07-31 12:55,16.9,16.9,3.6,41,11.2,76,472.8,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,5.0,14.8,320,1026.1,1027.0
2021-07-31 13:00,17.0,17.0,3.7,41,11.2,76,503.6,4,0.0,0.0,0.0,0.0,0.0,54.6,626.1,2.7,5.5,317,1026.0,1026.9
2021-07-31 13:05,17.1,17.1,3.7,41,11.3,76,514.9,5,0.0,0.0,0.0,0.0,0.0,54.6,626.1,4.8,9.3,265,1025.9,1026.8
